time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Section47,Section47_rate,Section47_child,Section47_child_rate,ICPC,ICPC_rate,ICPC_child,ICPC_child_rate,Duration_0-10_days,Duration_11-15_days,Duration_16-20_days,Duration_21+_days,Duration_25th_Percentile,Duration_median,Duration_75th_Percentile
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Section 47s and Initial Child Protection Conferences,411,101.5,400,98.8,274,67.7,273,67.4,74,177,10,13,10,13,14
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000048,Northumberland,Section 47s and Initial Child Protection Conferences,1189,199.1,1045,175,358,59.9,354,59.3,47,215,19,77,12,14,18
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Section 47s and Initial Child Protection Conferences,384,140.4,354,129.4,146,53.4,145,53,40,91,9,6,10,13,14
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Section 47s and Initial Child Protection Conferences,364,125.4,351,120.9,262,90.2,259,89.2,35,172,23,32,12,14,15
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Section 47s and Initial Child Protection Conferences,733,171.8,686,160.8,388,91,388,91,40,304,30,14,12,13,14
2015,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Section 47s and Initial Child Protection Conferences,804,147.8,773,142.1,462,85,461,84.8,35,246,78,101,13,15,19
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Section 47s and Initial Child Protection Conferences,679,174.7,635,163.4,289,74.3,288,74.1,50,187,14,38,12,14,15
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Section 47s and Initial Child Protection Conferences,1372,478.2,1089,379.5,505,176,492,171.5,72,384,18,31,11,13,14
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Section 47s and Initial Child Protection Conferences,772,116,698,104.8,291,43.7,291,43.7,41,190,36,24,12,14,15
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Section 47s and Initial Child Protection Conferences,488,113.9,458,106.9,321,74.9,317,74,57,111,62,91,12,15,21
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Section 47s and Initial Child Protection Conferences,914,121.7,800,106.6,444,59.1,439,58.5,34,151,70,189,13,19,27
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Section 47s and Initial Child Protection Conferences,565,84.9,531,79.8,361,54.3,360,54.1,28,295,15,23,12,14,15
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Section 47s and Initial Child Protection Conferences,1214,130.7,1133,121.9,629,67.7,619,66.6,69,426,64,70,12,14,15
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Section 47s and Initial Child Protection Conferences,644,229.9,551,196.7,307,109.6,305,108.9,72,188,17,30,11,13,15
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Section 47s and Initial Child Protection Conferences,426,132.8,389,121.3,240,74.8,240,74.8,59,148,13,20,11,12,14
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Section 47s and Initial Child Protection Conferences,3577,146.4,3102,127,1298,53.1,1287,52.7,240,639,156,263,11,14,18
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Section 47s and Initial Child Protection Conferences,1472,165.7,1381,155.4,798,89.8,796,89.6,413,115,69,201,3,8,21
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Section 47s and Initial Child Protection Conferences,1749,150.9,1679,144.8,1149,99.1,1141,98.4,96,394,231,428,13,17,25
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Section 47s and Initial Child Protection Conferences,515,87.9,489,83.4,389,66.4,382,65.2,43,271,32,43,12,14,15
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Section 47s and Initial Child Protection Conferences,1014,199.6,911,179.3,403,79.3,402,79.1,26,282,52,43,12,14,15
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Section 47s and Initial Child Protection Conferences,1523,288,1401,264.9,629,118.9,623,117.8,89,440,63,37,12,13,14
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Section 47s and Initial Child Protection Conferences,734,137.7,664,124.5,443,83.1,438,82.2,35,356,39,13,13,14,15
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Section 47s and Initial Child Protection Conferences,919,252,778,213.4,359,98.5,346,94.9,32,215,79,33,12,14,16
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Section 47s and Initial Child Protection Conferences,722,118.3,629,103.1,346,56.7,333,54.6,130,191,12,13,9,11,13
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Section 47s and Initial Child Protection Conferences,460,93.7,412,84,272,55.4,265,54,86,169,c,c,9,12,13
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Section 47s and Initial Child Protection Conferences,376,70.7,341,64.2,313,58.9,296,55.7,53,216,25,19,11,13,14
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Section 47s and Initial Child Protection Conferences,726,163.2,623,140,337,75.8,335,75.3,47,255,19,16,12,14,15
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,359,E08000010,Wigan,Section 47s and Initial Child Protection Conferences,870,129,812,120.4,532,78.9,529,78.5,47,446,21,18,12,14,15
2015,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Section 47s and Initial Child Protection Conferences,910,135.3,853,126.8,347,51.6,345,51.3,52,211,45,39,12,14,15
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Section 47s and Initial Child Protection Conferences,430,87.7,423,86.2,399,81.4,395,80.5,144,165,22,68,9,13,15
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Section 47s and Initial Child Protection Conferences,1938,139,1836,131.7,610,43.8,609,43.7,63,396,29,122,13,15,15
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Section 47s and Initial Child Protection Conferences,903,198.1,802,175.9,276,60.5,276,60.5,36,183,16,41,12,14,15
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Section 47s and Initial Child Protection Conferences,1134,175.5,995,154,516,79.9,514,79.5,69,389,32,26,13,14,15
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Section 47s and Initial Child Protection Conferences,473,75.4,453,72.2,244,38.9,244,38.9,91,102,19,32,8,12,15
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Section 47s and Initial Child Protection Conferences,1518,270.4,1409,251,451,80.3,445,79.3,64,282,66,39,12,13,15
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Section 47s and Initial Child Protection Conferences,1295,132.1,1253,127.8,393,40.1,389,39.7,90,179,70,54,11,13,18
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Section 47s and Initial Child Protection Conferences,1932,120.6,1826,114,1089,68,1071,66.9,67,526,163,333,14,15,22
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Section 47s and Initial Child Protection Conferences,664,195.3,595,175,403,118.5,394,115.9,27,249,73,54,13,15,17
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Section 47s and Initial Child Protection Conferences,265,75.8,248,70.9,182,52,180,51.5,51,131,0,0,10,12,13
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Section 47s and Initial Child Protection Conferences,1010,86.3,921,78.7,735,62.8,707,60.4,122,575,8,30,11,13,14
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Section 47s and Initial Child Protection Conferences,953,168.5,879,155.4,567,100.3,563,99.5,120,339,35,73,11,14,15
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Section 47s and Initial Child Protection Conferences,1135,100.2,1055,93.1,533,47,526,46.4,78,163,112,180,12,16,23
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Section 47s and Initial Child Protection Conferences,1964,284.3,1800,260.6,488,70.7,475,68.8,112,265,26,85,11,13,15
2015,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Section 47s and Initial Child Protection Conferences,194,53.8,188,52.2,157,43.6,157,43.6,43,104,c,c,10,13,14
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Section 47s and Initial Child Protection Conferences,480,82.6,475,81.7,474,81.6,473,81.4,150,285,32,7,10,12,13
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Section 47s and Initial Child Protection Conferences,1398,91.1,1369,89.2,957,62.4,937,61.1,877,17,21,42,1,1,2
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Section 47s and Initial Child Protection Conferences,1445,175.8,1278,155.5,527,64.1,524,63.8,99,218,74,136,12,14,21
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Section 47s and Initial Child Protection Conferences,1298,96.9,1197,89.4,714,53.3,694,51.8,98,426,84,105,12,14,16
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Section 47s and Initial Child Protection Conferences,1383,98,1258,89.1,690,48.9,680,48.2,108,551,17,14,12,13,15
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,928,E10000021,Northamptonshire,Section 47s and Initial Child Protection Conferences,2821,175.5,2487,154.7,1312,81.6,1302,81,80,988,48,196,13,14,15
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Section 47s and Initial Child Protection Conferences,1351,210.6,1238,193,872,135.9,853,133,276,503,81,12,10,12,14
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Section 47s and Initial Child Protection Conferences,2272,140.5,2109,130.5,1097,67.9,1076,66.6,373,631,43,50,9,12,14
2015,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Section 47s and Initial Child Protection Conferences,59,74.5,59,74.5,34,42.9,33,41.7,c,11,c,13,10,13,57
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Section 47s and Initial Child Protection Conferences,5525,194.9,5049,178.1,1828,64.5,1809,63.8,178,562,314,774,14,18,28
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Section 47s and Initial Child Protection Conferences,2917,401,2634,362.1,1015,139.5,988,135.8,121,552,202,140,12,14,18
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Section 47s and Initial Child Protection Conferences,1160,171.8,1056,156.4,437,64.7,431,63.8,136,194,50,53,10,13,15
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Section 47s and Initial Child Protection Conferences,446,125.6,408,114.9,244,68.7,236,66.5,37,126,39,42,13,14,18
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Section 47s and Initial Child Protection Conferences,800,101.1,737,93.1,358,45.2,356,45,70,235,26,26,11,13,14
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Section 47s and Initial Child Protection Conferences,530,89,503,84.5,334,56.1,332,55.8,106,165,28,35,9,12,14
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Section 47s and Initial Child Protection Conferences,782,171.4,729,159.8,363,79.6,349,76.5,117,209,15,22,10,13,14
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Section 47s and Initial Child Protection Conferences,1605,95.2,1590,94.3,730,43.3,730,43.3,199,426,44,61,10,13,15
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Section 47s and Initial Child Protection Conferences,851,151.6,740,131.9,375,66.8,373,66.5,126,191,10,48,9,12,13
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Section 47s and Initial Child Protection Conferences,569,146.2,529,135.9,156,40.1,156,40.1,73,72,c,c,8,11,13
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,335,E08000030,Walsall,Section 47s and Initial Child Protection Conferences,1478,229.2,1404,217.8,509,78.9,508,78.8,102,329,63,15,11,14,15
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,937,E10000031,Warwickshire,Section 47s and Initial Child Protection Conferences,1187,105.3,1165,103.4,636,56.4,630,55.9,76,476,30,47,13,15,15
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,336,E08000031,Wolverhampton,Section 47s and Initial Child Protection Conferences,1025,177.2,891,154,462,79.9,454,78.5,142,310,c,c,10,11,12
2015,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,885,E10000034,Worcestershire,Section 47s and Initial Child Protection Conferences,1054,91.4,983,85.3,649,56.3,643,55.8,117,317,90,125,12,14,18
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,822,E06000055,Bedford,Section 47s and Initial Child Protection Conferences,245,65,226,60,192,51,191,50.7,32,126,19,15,11,11,14
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,873,E10000003,Cambridgeshire,Section 47s and Initial Child Protection Conferences,1652,126.8,1555,119.4,523,40.2,520,39.9,41,454,17,11,12,14,15
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,823,E06000056,Central Bedfordshire,Section 47s and Initial Child Protection Conferences,525,90,470,80.6,235,40.3,233,40,52,144,24,15,11,13,14
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,881,E10000012,Essex,Section 47s and Initial Child Protection Conferences,1120,37.4,1021,34.1,700,23.4,689,23,226,431,20,23,10,12,14
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,919,E10000015,Hertfordshire,Section 47s and Initial Child Protection Conferences,2152,82.6,2064,79.2,1065,40.9,1055,40.5,148,536,75,306,12,14,22
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,821,E06000032,Luton,Section 47s and Initial Child Protection Conferences,780,140.6,780,140.6,317,57.1,317,57.1,102,127,32,55,9,13,17
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,926,E10000020,Norfolk,Section 47s and Initial Child Protection Conferences,2146,129.5,1984,119.8,905,54.6,900,54.3,165,609,52,70,11,13,14
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,874,E06000031,Peterborough,Section 47s and Initial Child Protection Conferences,860,180.8,770,161.9,354,74.4,351,73.8,52,263,16,23,13,14,15
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,882,E06000033,Southend-on-Sea,Section 47s and Initial Child Protection Conferences,401,105.5,356,93.7,251,66.1,246,64.7,82,158,c,c,9,13,14
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,935,E10000029,Suffolk,Section 47s and Initial Child Protection Conferences,2321,154.9,2131,142.2,676,45.1,665,44.4,134,434,45,63,11,13,14
2015,Reporting year,Local authority,E92000001,England,E12000006,East of England,883,E06000034,Thurrock,Section 47s and Initial Child Protection Conferences,758,188.9,692,172.5,278,69.3,264,65.8,106,128,15,29,9,12,13
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,867,E06000036,Bracknell Forest,Section 47s and Initial Child Protection Conferences,421,153.6,368,134.3,163,59.5,163,59.5,17,75,47,24,13,15,19
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,846,E06000043,Brighton and Hove,Section 47s and Initial Child Protection Conferences,1038,206.6,916,182.4,472,94,461,91.8,103,187,65,117,11,14,20
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,825,E10000002,Buckinghamshire,Section 47s and Initial Child Protection Conferences,1762,149.3,1598,135.4,511,43.3,503,42.6,89,132,78,212,12,18,27
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,845,E10000011,East Sussex,Section 47s and Initial Child Protection Conferences,995,95.3,916,87.8,625,59.9,605,58,139,286,58,142,11,14,19
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,850,E10000014,Hampshire,Section 47s and Initial Child Protection Conferences,4623,165.2,4299,153.6,2114,75.5,2079,74.3,149,1314,374,276,13,14,17
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,921,E06000046,Isle of Wight,Section 47s and Initial Child Protection Conferences,730,288.6,676,267.3,329,130.1,329,130.1,19,193,48,69,13,14,19
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,886,E10000016,Kent,Section 47s and Initial Child Protection Conferences,4367,134.3,3983,122.5,1798,55.3,1768,54.4,488,922,162,226,10,13,15
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,887,E06000035,Medway,Section 47s and Initial Child Protection Conferences,1514,243.5,1402,225.5,606,97.5,597,96,72,286,82,165,13,15,21
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,826,E06000042,Milton Keynes,Section 47s and Initial Child Protection Conferences,557,84.9,518,78.9,118,18,118,18,54,61,c,c,8,11,13
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,931,E10000025,Oxfordshire,Section 47s and Initial Child Protection Conferences,1581,112.3,1458,103.6,721,51.2,717,50.9,181,358,71,111,10,13,16
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,851,E06000044,Portsmouth,Section 47s and Initial Child Protection Conferences,1079,254.2,763,179.7,287,67.6,283,66.7,21,173,45,48,14,15,18
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,870,E06000038,Reading,Section 47s and Initial Child Protection Conferences,579,161,520,144.6,301,83.7,296,82.3,66,191,23,21,11,13,14
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,871,E06000039,Slough,Section 47s and Initial Child Protection Conferences,940,234.8,856,213.8,382,95.4,382,95.4,39,266,17,59,12,14,15
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,852,E06000045,Southampton,Section 47s and Initial Child Protection Conferences,2124,444,1805,377.4,495,103.5,492,102.9,52,299,80,64,13,15,16
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,936,E10000030,Surrey,Section 47s and Initial Child Protection Conferences,3248,128.1,2902,114.4,1222,48.2,1213,47.8,45,608,186,383,14,15,22
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,869,E06000037,West Berkshire,Section 47s and Initial Child Protection Conferences,496,139.3,471,132.3,207,58.1,206,57.9,58,120,9,20,10,12,14
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,938,E10000032,West Sussex,Section 47s and Initial Child Protection Conferences,1978,117.4,1795,106.6,869,51.6,851,50.5,92,418,125,234,13,15,21
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,868,E06000040,Windsor and Maidenhead,Section 47s and Initial Child Protection Conferences,325,97.6,291,87.4,93,27.9,93,27.9,31,42,7,13,9,13,15
2015,Reporting year,Local authority,E92000001,England,E12000008,South East,872,E06000041,Wokingham,Section 47s and Initial Child Protection Conferences,253,69.2,234,64,69,18.9,69,18.9,16,47,c,c,11,13,14
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,800,E06000022,Bath and North East Somerset,Section 47s and Initial Child Protection Conferences,292,85.5,226,66.2,114,33.4,103,30.2,27,54,10,17,8,13,15
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,837,E06000028,Bournemouth,Section 47s and Initial Child Protection Conferences,282,x,282,x,299,x,299,x,80,209,c,c,10,13,14
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,801,E06000023,"Bristol, City of",Section 47s and Initial Child Protection Conferences,1138,124.6,1019,111.6,483,52.9,478,52.3,65,365,13,40,12,13,14
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Section 47s and Initial Child Protection Conferences,860,83,815,78.7,567,54.7,542,52.3,167,308,29,57,9,13,15
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Section 47s and Initial Child Protection Conferences,2083,147.5,1908,135.1,1052,74.5,991,70.2,123,602,94,233,12,14,19
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,835,E10000009,Dorset,Section 47s and Initial Child Protection Conferences,854,x,816,x,533,x,528,x,62,425,6,40,12,13,14
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Section 47s and Initial Child Protection Conferences,1176,95.4,1099,89.1,744,60.3,724,58.7,61,440,162,81,13,15,16
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Section 47s and Initial Child Protection Conferences,12,330.6,12,330.6,c,c,c,c,0,c,c,0,14,15,15
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Section 47s and Initial Child Protection Conferences,618,146,516,121.9,191,45.1,189,44.6,30,151,c,c,11,13,15
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Section 47s and Initial Child Protection Conferences,1497,292.8,1275,249.4,641,125.4,626,122.4,95,291,137,118,12,15,18
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,836,E06000029,Poole,Section 47s and Initial Child Protection Conferences,371,x,355,x,237,x,235,x,50,150,9,28,11,13,15
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Section 47s and Initial Child Protection Conferences,2044,187.4,1793,164.4,707,64.8,689,63.2,126,511,36,34,11,13,14
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Section 47s and Initial Child Protection Conferences,632,111.5,515,90.8,255,45,250,44.1,36,189,23,7,11,13,14
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Section 47s and Initial Child Protection Conferences,581,118.9,562,115.1,309,63.3,304,62.2,41,174,27,67,13,14,18
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Section 47s and Initial Child Protection Conferences,689,273.4,631,250.4,299,118.7,287,113.9,39,98,41,121,13,18,29
2015,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Section 47s and Initial Child Protection Conferences,1361,132,1237,120,615,59.7,601,58.3,70,349,112,83,13,14,16
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Section 47s and Initial Child Protection Conferences,779,196.1,732,184.3,342,86.1,336,84.6,103,143,59,37,9,13,16
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Section 47s and Initial Child Protection Conferences,9,128.9,9,128.9,c,c,c,c,0,c,0,0,11,11,14
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Section 47s and Initial Child Protection Conferences,694,118.3,687,117.1,300,51.1,300,51.1,56,165,28,51,11,13,16
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Section 47s and Initial Child Protection Conferences,545,166,488,148.7,217,66.1,210,64,46,107,25,39,11,14,17
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Section 47s and Initial Child Protection Conferences,794,134.3,731,123.7,410,69.4,405,68.5,51,253,39,66,12,14,16
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Section 47s and Initial Child Protection Conferences,640,173.2,596,161.3,224,60.6,215,58.2,21,118,25,60,12,15,22
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Section 47s and Initial Child Protection Conferences,392,149.6,364,138.9,100,38.2,100,38.2,50,7,9,34,5,10,33
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Section 47s and Initial Child Protection Conferences,1148,189.2,970,159.9,439,72.4,435,71.7,39,290,52,58,12,15,16
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Section 47s and Initial Child Protection Conferences,1376,207.4,1198,180.5,410,61.8,409,61.6,123,74,58,155,9,16,28
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Section 47s and Initial Child Protection Conferences,1029,125.1,934,113.5,506,61.5,493,59.9,171,240,27,68,9,12,14
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Section 47s and Initial Child Protection Conferences,610,101.4,574,95.4,316,52.5,314,52.2,51,152,57,56,12,15,18
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Section 47s and Initial Child Protection Conferences,1018,169.5,953,158.6,392,65.3,384,63.9,70,157,70,95,12,15,20
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Section 47s and Initial Child Protection Conferences,692,117.5,651,110.5,298,50.6,294,49.9,71,110,25,92,11,14,23
2015,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Section 47s and Initial Child Protection Conferences,559,158.5,533,151.1,158,44.8,158,44.8,39,49,39,31,11,15,19
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Section 47s and Initial Child Protection Conferences,1234,208,1045,176.1,526,88.7,523,88.2,136,360,22,8,10,13,14
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Section 47s and Initial Child Protection Conferences,844,97.3,777,89.6,304,35.1,301,34.7,79,125,49,51,10,13,17
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Section 47s and Initial Child Protection Conferences,942,169.6,914,164.6,426,76.7,417,75.1,96,205,39,86,11,13,17
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Section 47s and Initial Child Protection Conferences,1020,137.5,937,126.3,350,47.2,348,46.9,34,259,22,35,12,14,15
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Section 47s and Initial Child Protection Conferences,613,86.4,571,80.5,297,41.9,296,41.7,58,139,46,54,11,14,18
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Section 47s and Initial Child Protection Conferences,1076,117.8,1012,110.8,486,53.2,484,53,49,136,125,176,13,17,24
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Section 47s and Initial Child Protection Conferences,1137,140.3,1075,132.7,477,58.9,473,58.4,120,255,45,57,10,13,15
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Section 47s and Initial Child Protection Conferences,871,105.5,778,94.3,412,49.9,404,48.9,96,224,23,69,11,13,14
2015,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Section 47s and Initial Child Protection Conferences,997,155.7,941,147,365,57,361,56.4,92,163,46,64,10,13,16
