time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Referrals,Individual,Schools,Education_Services,Health_Services,Housing,LA_Services,Police,Other_legal_agency,Other,Anonymous,Unknown
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,908,E06000052,Cornwall,Source of referral,6244,770,890,c,1116,100,635,1406,62,190,c,1012
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,878,E10000008,Devon,Source of referral,4501,284,1044,76,762,59,592,1188,149,239,97,11
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,838,E06000059,Dorset,Source of referral,2785,273,298,57,471,13,563,857,125,88,20,20
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,916,E10000013,Gloucestershire,Source of referral,7291,772,1179,53,895,47,1363,2237,205,204,336,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,420,E06000053,Isles of Scilly,Source of referral,14,7,c,c,c,0,0,c,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,802,E06000024,North Somerset,Source of referral,770,80,90,17,164,8,112,206,20,56,17,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,879,E06000026,Plymouth,Source of referral,3616,371,441,227,521,27,350,1164,137,178,200,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,933,E10000027,Somerset,Source of referral,3407,312,355,24,524,8,600,979,231,240,126,8
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,803,E06000025,South Gloucestershire,Source of referral,1528,173,268,8,280,24,223,396,43,82,31,0
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,866,E06000030,Swindon,Source of referral,2768,153,493,14,387,24,275,885,144,142,79,172
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,880,E06000027,Torbay,Source of referral,2242,163,296,8,294,9,413,664,14,223,84,74
2021,Reporting year,Local authority,E92000001,England,E12000009,South West,865,E06000054,Wiltshire,Source of referral,3034,283,358,50,561,85,411,994,119,104,28,41
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,202,E09000007,Camden,Source of referral,1514,61,182,0,284,6,245,592,29,115,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,201,E09000001,City of London,Source of referral,62,c,9,c,9,c,9,30,0,0,0,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,204,E09000012,Hackney,Source of referral,x,x,x,x,x,x,x,x,x,x,x,x
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,205,E09000013,Hammersmith and Fulham,Source of referral,1593,103,222,c,260,30,233,594,24,88,22,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,309,E09000014,Haringey,Source of referral,2851,114,452,26,513,42,631,789,87,157,21,19
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,206,E09000019,Islington,Source of referral,2033,147,388,c,294,23,283,709,59,109,19,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,207,E09000020,Kensington and Chelsea,Source of referral,2592,135,145,26,524,38,199,1302,50,146,27,0
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,208,E09000022,Lambeth,Source of referral,3257,174,353,36,683,55,394,1285,107,158,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,209,E09000023,Lewisham,Source of referral,3371,77,243,283,555,45,438,968,55,676,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,316,E09000025,Newham,Source of referral,4513,188,766,7,840,38,699,1551,124,196,23,81
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,210,E09000028,Southwark,Source of referral,3510,143,395,c,778,20,457,1415,85,170,44,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,211,E09000030,Tower Hamlets,Source of referral,5208,118,768,23,1058,24,420,2135,175,255,18,214
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,212,E09000032,Wandsworth,Source of referral,3010,169,461,22,506,26,643,988,55,131,c,c
2021,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,Source of referral,2096,103,221,c,470,25,285,792,80,80,c,22
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,Source of referral,3938,191,818,27,654,32,738,1211,139,60,51,17
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,Source of referral,2511,87,379,11,427,38,419,949,88,100,c,c
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,Source of referral,3209,204,436,50,591,38,535,1039,107,148,49,12
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,Source of referral,3861,255,758,35,719,123,469,1144,126,218,14,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,Source of referral,3827,244,651,14,682,21,351,1406,126,240,92,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,Source of referral,4405,160,576,0,666,10,1106,1532,137,178,29,11
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,Source of referral,4065,215,694,c,754,24,543,1527,135,141,17,c
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,Source of referral,4173,305,662,10,419,35,587,1168,662,297,28,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,Source of referral,3024,158,624,24,667,31,261,1026,100,79,54,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,Source of referral,2605,137,629,15,456,c,269,913,51,92,c,35
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,Source of referral,3232,125,419,36,510,77,584,1212,111,118,40,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,Source of referral,3681,217,559,21,705,19,407,1336,169,216,32,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,Source of referral,2615,165,524,27,373,12,411,908,70,113,c,c
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,Source of referral,1487,78,267,7,214,c,319,509,26,59,c,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,Source of referral,2035,112,410,10,360,c,242,757,57,76,c,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,Source of referral,3988,254,805,0,616,33,462,1385,106,296,31,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,Source of referral,1202,68,176,15,160,6,229,470,33,36,9,0
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,Source of referral,2841,85,497,38,701,c,320,894,74,160,48,c
2021,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,Source of referral,4356,205,603,c,690,28,843,1615,74,209,81,c
2020,Reporting year,National,E92000001,England,,,,,,Source of referral,642980,52290,117010,13630,96300,8300,90810,184760,25180,31630,13770,9300
2020,Reporting year,Regional,E92000001,England,E12000001,North East,,,,Source of referral,33960,2650,4400,1370,5570,370,5330,10390,1380,1390,960,140
2020,Reporting year,Regional,E92000001,England,E12000002,North West,,,,Source of referral,86500,6570,14600,1280,13080,1420,12970,24480,3700,4520,2080,1790
2020,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,Source of referral,72570,6790,11040,2260,9580,720,10100,22670,3780,3270,2090,270
2020,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,Source of referral,60160,6360,11560,820,9260,750,9030,15560,2550,2180,1280,820
2020,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,Source of referral,68710,6120,11760,2500,9500,800,7950,18690,2720,4480,2150,2020
2020,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,Source of referral,47730,3940,8850,1300,7040,570,7660,12060,2160,2460,910,790
2020,Reporting year,Regional,E92000001,England,E12000007,London,,,,Source of referral,110830,6380,22910,1240,18740,1350,15140,34090,3470,5800,990,730
2020,Reporting year,Regional,E92000001,England,E12000008,South East,,,,Source of referral,114440,9440,22870,1700,16360,1660,15200,33890,4060,5690,2000,1600
2020,Reporting year,Regional,E92000001,England,E12000009,South West,,,,Source of referral,48080,4030,9030,1170,7170,660,7430,12920,1350,1840,1330,1150
2020,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,Source of referral,43210,2180,7910,740,7780,450,6030,13500,1000,2790,270,560
2020,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,Source of referral,67620,4200,15000,500,10960,900,9110,20590,2470,3010,720,170
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,Source of referral,993,57,161,0,151,9,173,357,37,34,14,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,Source of referral,5949,385,592,185,1018,54,943,2185,356,29,202,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,Source of referral,1573,147,228,0,244,8,224,503,52,99,68,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,Source of referral,1554,120,63,136,202,13,379,430,103,51,57,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,Source of referral,3833,275,628,108,659,c,866,856,166,142,79,c
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,Source of referral,4526,329,859,133,714,62,469,1431,136,177,89,127
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,Source of referral,1590,219,122,87,221,10,268,451,45,142,19,6
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,Source of referral,3182,283,515,c,566,c,586,994,41,81,93,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,Source of referral,2108,133,427,8,364,31,388,543,109,65,40,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,Source of referral,1918,187,293,c,305,25,272,500,50,153,114,c
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,Source of referral,3113,270,0,549,493,32,424,888,104,270,83,0
2020,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,Source of referral,3617,246,511,141,630,59,338,1256,185,146,105,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,Source of referral,2026,142,333,0,306,c,382,571,107,124,30,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,Source of referral,3819,243,537,46,505,c,529,1566,126,179,60,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,Source of referral,4207,322,941,66,601,74,320,1190,93,475,125,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,Source of referral,2061,90,272,c,405,58,496,511,89,73,51,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,Source of referral,2543,215,425,16,311,18,376,654,85,378,65,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,Source of referral,2670,251,609,18,453,37,447,621,138,43,53,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,Source of referral,4091,312,864,48,645,25,557,1107,143,235,155,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,Source of referral,1575,96,261,c,194,25,276,509,49,61,84,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,340,E08000011,Knowsley,Source of referral,1440,120,193,20,175,33,311,496,22,32,38,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,888,E10000017,Lancashire,Source of referral,10649,1090,1385,c,1619,131,1983,3126,767,305,129,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,341,E08000012,Liverpool,Source of referral,6503,298,850,210,968,68,678,2326,408,420,159,118
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,352,E08000003,Manchester,Source of referral,7428,402,1463,c,1005,183,862,1479,240,393,c,1252
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,353,E08000004,Oldham,Source of referral,3871,227,846,c,701,57,834,738,55,232,142,c
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,354,E08000005,Rochdale,Source of referral,3671,158,747,26,528,48,498,1298,171,124,73,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,355,E08000006,Salford,Source of referral,4322,242,524,341,760,74,739,1223,163,141,64,51
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,343,E08000014,Sefton,Source of referral,2660,220,368,10,385,12,323,949,96,168,129,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,342,E08000013,St. Helens,Source of referral,2949,314,484,48,355,26,512,899,84,123,104,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,356,E08000007,Stockport,Source of referral,3345,298,604,50,597,51,463,879,156,162,20,65
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,357,E08000008,Tameside,Source of referral,2627,232,540,28,376,63,421,563,143,211,50,0
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,358,E08000009,Trafford,Source of referral,2828,179,454,8,395,37,357,960,111,183,51,93
2020,Reporting year,Local authority,E92000001,England,E12000002,North West,877,E06000007,Warrington,Source of referral,1667,128,247,69,246,c,285,443,53,119,42,c
