time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,CINPlan_start,CINPlan_start_rate,CINPlan_child_start,CINPlan_child_start_rate,CINPlan_end,CINPlan_end_rate,CINPlan_child_end,CINPlan_child_end_rate,CINPlan_anypoint,CINPlan_anypoint_rate,CINPlan_child_anypoint,CINPlan_child_anypoint_rate,CINPlan_At31,CINPlan_At31_rate
2024,Reporting year,Local authority,E92000001,England,E13000001,Inner London,213,E09000033,Westminster,CIN Plans,486,161.2,485,160.9,361,119.8,360,119.4,722,239.5,721,239.2,361,119.8
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,301,E09000002,Barking and Dagenham,CIN Plans,1137,176.7,1104,171.6,1063,165.2,1042,161.9,1766,274.5,1709,265.6,703,109.3
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,302,E09000003,Barnet,CIN Plans,x,x,x,x,x,x,x,x,x,x,x,x,x,x
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,303,E09000004,Bexley,CIN Plans,817,141.4,772,133.7,921,159.5,884,153,1400,242.4,1329,230.1,479,82.9
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,304,E09000005,Brent,CIN Plans,1168,158.3,1168,158.3,840,113.8,839,113.7,1486,201.3,1482,200.8,646,87.5
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,305,E09000006,Bromley,CIN Plans,1130,155.3,1129,155.1,971,133.4,949,130.4,1967,270.3,1912,262.7,996,136.9
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,306,E09000008,Croydon,CIN Plans,1442,157.9,1401,153.4,1265,138.5,1239,135.6,2426,265.6,2336,255.7,1161,127.1
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,307,E09000009,Ealing,CIN Plans,937,115.4,925,113.9,1033,127.2,1022,125.8,1517,186.8,1473,181.4,484,59.6
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,308,E09000010,Enfield,CIN Plans,1294,160.9,1261,156.8,1258,156.4,1213,150.8,2399,298.2,2296,285.4,1141,141.8
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,203,E09000011,Greenwich,CIN Plans,542,83.3,539,82.9,526,80.9,520,79.9,871,133.9,865,133,345,53
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,310,E09000015,Harrow,CIN Plans,606,101.5,600,100.5,601,100.7,589,98.7,979,164,956,160.1,378,63.3
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,311,E09000016,Havering,CIN Plans,1033,168.5,1023,166.9,1082,176.5,1065,173.7,1764,287.8,1719,280.4,682,111.3
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,312,E09000017,Hillingdon,CIN Plans,993,133.8,973,131.1,993,133.8,981,132.2,1681,226.6,1633,220.1,688,92.7
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,313,E09000018,Hounslow,CIN Plans,773,114,715,105.5,900,132.8,870,128.3,1270,187.3,1191,175.7,370,54.6
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,314,E09000021,Kingston upon Thames,CIN Plans,345,94.5,340,93.1,402,110.1,390,106.8,595,162.9,572,156.6,193,52.9
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,315,E09000024,Merton,CIN Plans,468,99.4,462,98.1,388,82.4,383,81.4,787,167.2,767,162.9,399,84.8
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,317,E09000026,Redbridge,CIN Plans,843,109.2,837,108.5,741,96,736,95.4,1705,221,1683,218.1,964,124.9
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,318,E09000027,Richmond upon Thames,CIN Plans,405,92.2,403,91.7,404,91.9,401,91.2,679,154.5,663,150.9,275,62.6
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,319,E09000029,Sutton,CIN Plans,670,133.8,664,132.6,611,122,609,121.6,1387,277,1368,273.2,776,155
2024,Reporting year,Local authority,E92000001,England,E13000002,Outer London,320,E09000031,Waltham Forest,CIN Plans,1016,163.6,1009,162.5,1241,199.8,1232,198.4,1691,272.3,1640,264.1,450,72.5
2023,Reporting year,National,E92000001,England,,,,,,CIN Plans,184650,155.4,176830,148.8,184910,155.6,177200,149.1,286010,240.6,270950,228,101100,85.1
2023,Reporting year,Regional,E92000001,England,E12000001,North East,,,,CIN Plans,10070,189.8,9760,184.1,11260,212.2,10960,206.6,17510,330.2,16760,316,6260,118
2023,Reporting year,Regional,E92000001,England,E12000002,North West,,,,CIN Plans,32850,207.6,31600,199.7,33150,209.5,31980,202.1,48000,303.3,45440,287.2,14860,93.9
2023,Reporting year,Regional,E92000001,England,E12000003,Yorkshire and The Humber,,,,CIN Plans,22470,194.4,21500,186,23400,202.5,22350,193.4,33070,286.1,31040,268.6,9670,83.7
2023,Reporting year,Regional,E92000001,England,E12000004,East Midlands,,,,CIN Plans,14160,141.2,13850,138,14620,145.7,14250,142,22070,220,21100,210.4,7450,74.3
2023,Reporting year,Regional,E92000001,England,E12000005,West Midlands,,,,CIN Plans,17720,135.6,17330,132.6,16540,126.5,16210,124,27920,213.7,26910,206,11390,87.1
2023,Reporting year,Regional,E92000001,England,E12000006,East of England,,,,CIN Plans,11070,82.1,10780,80,11180,83,10910,80.9,18070,134.1,17400,129.1,6890,51.1
2023,Reporting year,Regional,E92000001,England,E12000007,London,,,,CIN Plans,25890,136.3,25230,132.8,23770,125.1,23300,122.7,41960,220.9,40560,213.5,18190,95.8
2023,Reporting year,Regional,E92000001,England,E12000008,South East,,,,CIN Plans,35310,179.6,31940,162.5,36080,183.6,32660,166.2,53950,274.5,49210,250.4,17870,90.9
2023,Reporting year,Regional,E92000001,England,E12000009,South West,,,,CIN Plans,15130,138.2,14840,135.5,14930,136.3,14590,133.2,23450,214.1,22520,205.5,8530,77.8
2023,Reporting year,Regional,E92000001,England,E13000001,Inner London,,,,CIN Plans,11300,173.9,10990,169.2,9610,148,9400,144.8,17620,271.3,17010,261.9,8010,123.3
2023,Reporting year,Regional,E92000001,England,E13000002,Outer London,,,,CIN Plans,14590,116.7,14230,113.9,14160,113.3,13900,111.2,24340,194.7,23560,188.4,10180,81.5
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,840,E06000047,County Durham,CIN Plans,2566,258.2,2438,245.3,2773,279,2648,266.4,3809,383.2,3563,358.5,1036,104.2
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,841,E06000005,Darlington,CIN Plans,424,189.7,413,184.8,488,218.3,487,217.9,753,336.9,729,326.1,265,118.5
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,390,E08000037,Gateshead,CIN Plans,398,101.2,392,99.7,575,146.2,574,146,900,228.9,894,227.4,325,82.7
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,805,E06000001,Hartlepool,CIN Plans,711,353.9,699,348,670,333.5,661,329,1165,579.9,1114,554.5,495,246.4
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,806,E06000002,Middlesbrough,CIN Plans,1257,367.6,1211,354.1,1467,429,1404,410.5,2018,590.1,1889,552.4,551,161.1
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,391,E08000021,Newcastle upon Tyne,CIN Plans,11,1.9,11,1.9,440,74.8,440,74.8,615,104.5,609,103.5,175,29.7
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,392,E08000022,North Tyneside,CIN Plans,588,139.7,575,136.7,607,144.3,595,141.4,1141,271.2,1089,258.8,534,126.9
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,929,E06000057,Northumberland,CIN Plans,1158,198,1129,193,1138,194.5,1111,189.9,2003,342.4,1935,330.8,865,147.9
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,807,E06000003,Redcar and Cleveland,CIN Plans,639,234.8,612,224.9,585,215,581,213.5,1106,406.4,1070,393.2,521,191.4
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,393,E08000023,South Tyneside,CIN Plans,509,170.5,505,169.1,623,208.7,611,204.6,1001,335.3,968,324.2,378,126.6
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,808,E06000004,Stockton-on-Tees,CIN Plans,962,219.5,948,216.3,995,227.1,983,224.3,1634,372.9,1589,362.6,639,145.8
2023,Reporting year,Local authority,E92000001,England,E12000001,North East,394,E08000024,Sunderland,CIN Plans,845,154.4,829,151.5,894,163.4,864,157.9,1368,250,1310,239.4,474,86.6
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,889,E06000008,Blackburn with Darwen,CIN Plans,695,173.8,673,168.3,679,169.8,662,165.5,1048,262.1,1002,250.6,369,92.3
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,890,E06000009,Blackpool,CIN Plans,872,308.5,861,304.6,889,314.5,863,305.3,1342,474.8,1292,457.1,453,160.3
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,350,E08000001,Bolton,CIN Plans,2374,327.5,2207,304.4,2284,315.1,2124,293,2854,393.7,2611,360.2,570,78.6
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,351,E08000002,Bury,CIN Plans,937,213.7,897,204.6,1021,232.9,980,223.5,1426,325.3,1334,304.3,405,92.4
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,895,E06000049,Cheshire East,CIN Plans,1090,135.9,1054,131.5,1113,138.8,1072,133.7,1721,214.6,1622,202.3,608,75.8
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,896,E06000050,Cheshire West and Chester,CIN Plans,871,123.8,863,122.7,898,127.7,889,126.4,1468,208.7,1425,202.6,570,81
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,909,E10000006,Cumbria,CIN Plans,1660,183.5,1514,167.3,1697,187.6,1617,178.7,2432,268.8,2236,247.1,735,81.2
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,876,E06000006,Halton,CIN Plans,609,221,594,215.6,650,235.9,632,229.4,948,344,905,328.4,298,108.1
