time_period,time_identifier,geographic_level,country_code,country_name,region_code,region_name,old_la_code,new_la_code,la_name,category,Assessments_completed,Assessments_completed_rate,Same_day,1-10_days,11-20_days,21-30_days,31-40_days,41-45_days,46-50_days,51-60_days,61+_days,25th_Percentile_days,Median_days,75th_Percentile_days
2023,Reporting year,Local authority,E92000001,England,E12000002,North West,344,E08000015,Wirral,Duration of assessment,3680,560.8,43,324,546,559,825,481,387,266,249,21,35,45
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,370,E08000016,Barnsley,Duration of assessment,3226,637.1,30,325,638,468,706,729,114,52,164,17,33,43
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,380,E08000032,Bradford,Duration of assessment,9736,692,50,931,1701,1475,1530,1563,1036,854,596,19,36,46
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,381,E08000033,Calderdale,Duration of assessment,3657,811.9,76,527,944,662,842,483,52,29,42,15,25,38
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,371,E08000017,Doncaster,Duration of assessment,4919,756.9,148,809,1186,1056,894,319,136,164,207,14,23,35
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,811,E06000011,East Riding of Yorkshire,Duration of assessment,2185,353.4,7,86,154,272,510,526,201,243,186,31,41,47
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,810,E06000010,"Kingston upon Hull, City of",Duration of assessment,4589,766.4,11,295,579,605,690,1299,280,345,485,25,41,45
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,382,E08000034,Kirklees,Duration of assessment,4665,474.6,123,942,840,482,559,617,336,388,378,12,29,45
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,383,E08000035,Leeds,Duration of assessment,10144,588.2,232,1257,1514,1398,1560,1561,465,712,1445,18,35,46
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,812,E06000012,North East Lincolnshire,Duration of assessment,3743,1130.1,16,195,412,503,1152,431,267,319,448,28,36,47
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,813,E06000013,North Lincolnshire,Duration of assessment,1998,581.3,c,84,272,725,723,190,0,0,c,22,29,36
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,815,E10000023,North Yorkshire,Duration of assessment,5280,461,50,658,1816,1340,771,538,34,31,42,14,21,31
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,372,E08000018,Rotherham,Duration of assessment,4244,743.4,48,442,702,811,827,652,321,230,211,19,32,44
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,373,E08000019,Sheffield,Duration of assessment,6260,551.5,64,563,754,503,849,1619,1051,514,343,24,42,47
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,384,E08000036,Wakefield,Duration of assessment,5494,735.5,132,537,788,732,1507,851,345,337,265,19,37,42
2023,Reporting year,Local authority,E92000001,England,E12000003,Yorkshire and The Humber,816,E06000014,York,Duration of assessment,1372,397.2,26,220,217,225,245,323,57,39,20,14,30,42
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,831,E06000015,Derby,Duration of assessment,2975,502.6,44,118,729,717,509,333,142,206,177,19,29,42
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,830,E10000007,Derbyshire,Duration of assessment,10873,710.5,22,601,1500,1760,2498,3400,580,283,229,25,37,44
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,856,E06000016,Leicester,Duration of assessment,2739,311.7,14,168,349,291,512,745,469,121,70,25,41,45
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,855,E10000018,Leicestershire,Duration of assessment,4082,285.3,40,310,1110,955,710,412,163,176,206,17,25,40
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,925,E10000019,Lincolnshire,Duration of assessment,6531,448.2,48,539,1052,1198,1722,1447,198,133,194,20,33,43
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,940,E06000061,North Northamptonshire,Duration of assessment,4560,570.6,218,509,903,1458,654,550,202,55,11,16,25,35
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,892,E06000018,Nottingham,Duration of assessment,7336,1095.3,55,962,1417,1279,1309,595,479,574,666,16,30,45
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,891,E10000024,Nottinghamshire,Duration of assessment,8396,505.9,56,1582,3713,1528,900,258,162,99,98,12,17,26
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,857,E06000017,Rutland,Duration of assessment,193,240.1,c,17,22,27,33,72,9,c,8,25,39,44
2023,Reporting year,Local authority,E92000001,England,E12000004,East Midlands,941,E06000062,West Northamptonshire,Duration of assessment,4917,526.3,280,706,989,1348,756,544,214,55,25,13,24,35
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,330,E08000025,Birmingham,Duration of assessment,17401,605.7,530,2432,4220,3364,2879,1310,621,830,1215,15,24,39
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,331,E08000026,Coventry,Duration of assessment,4844,619.2,8,189,367,570,1020,1636,507,319,228,32,42,45
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,332,E08000027,Dudley,Duration of assessment,3751,544.1,13,301,484,416,615,1112,206,196,408,24,41,45
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,884,E06000019,"Herefordshire, County of",Duration of assessment,3025,890.7,185,689,558,532,496,200,100,97,168,8,22,37
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,333,E08000028,Sandwell,Duration of assessment,4248,495.8,9,271,820,638,738,774,433,336,229,20,36,45
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,893,E06000051,Shropshire,Duration of assessment,3606,610.4,216,1264,531,282,256,286,297,176,298,4,14,44
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,334,E08000029,Solihull,Duration of assessment,3697,772.3,65,147,553,623,675,701,453,312,168,23,38,46
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,860,E10000028,Staffordshire,Duration of assessment,7164,420.1,370,2171,633,529,733,929,444,457,898,4,28,46
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,861,E06000021,Stoke-on-Trent,Duration of assessment,6204,1052.2,22,525,747,557,805,1381,853,615,699,26,43,48
2023,Reporting year,Local authority,E92000001,England,E12000005,West Midlands,894,E06000020,Telford and Wrekin,Duration of assessment,2626,620.5,16,156,286,962,532,176,137,167,194,24,29,41
